data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:048, data loss:0.000867
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000538
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:049, data loss:0.000616
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000525
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:050, data loss:0.001119
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000469
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:051, data loss:0.001140
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000527
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:052, data loss:0.000989
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000516
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:053, data loss:0.000907
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000522
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:054, data loss:0.000869
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000469
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:055, data loss:0.000911
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000456
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:056, data loss:0.000869
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000465
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:057, data loss:0.000868
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000443
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:058, data loss:0.000935
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000410
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:059, data loss:0.000872
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000420
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:060, data loss:0.000675
