data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:088, data loss:0.001717
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:089, data loss:0.000113
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:089, data loss:0.001685
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:090, data loss:0.000109
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:090, data loss:0.001942
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:091, data loss:0.000164
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:091, data loss:0.001696
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:092, data loss:0.000240
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:092, data loss:0.001861
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:093, data loss:0.000176
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:093, data loss:0.001692
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:094, data loss:0.000107
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:094, data loss:0.001687
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:095, data loss:0.000116
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:095, data loss:0.001954
